time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
23211473710,-4.28515625,-2.99609375,-2.08984375,-0.96875,-2.4375,16.203125,9.1875,10.5,44.4375,-0.500732421875,-0.86505126953125,0.02081298828125,0.02197265625
23235745631,-4.203125,-2.99609375,-3.23828125,0.966796875,-2.802734375,16.109375,9.1875,10.5,44.4375,-0.500732421875,-0.86505126953125,0.02081298828125,0.02197265625
23263730539,-4.203125,-2.99609375,-3.23828125,0.966796875,-2.802734375,16.109375,22.875,-1.1875,42.3125,0.7962646484375,0.5986328125,-0.0823974609375,0.02850341796875
23282452478,-4.32421875,-3.2265625,-4.3515625,2.720703125,-1.92578125,16.033203125,22.875,-1.1875,42.3125,0.7962646484375,0.5986328125,-0.0823974609375,0.02850341796875
23310324387,-4.55078125,-3.53125,-4.8828125,2.720703125,-1.92578125,16.033203125,21.0625,-13.5625,41.8125,0.96246337890625,0.23187255859375,-0.13763427734375,0.03118896484375
23333226312,-4.70703125,-3.4921875,-4.54296875,3.279296875,-0.78125,16.009765625,21.0625,-13.5625,41.8125,0.96246337890625,0.23187255859375,-0.13763427734375,0.03118896484375
23360495222,-4.70703125,-3.4921875,-4.54296875,3.279296875,-0.78125,16.009765625,10.1875,-20.25,42.625,0.9732666015625,-0.17620849609375,-0.14691162109375,0.01312255859375
23381148155,-4.55078125,-3.6484375,-4.390625,2.458984375,0.603515625,16.052734375,10.1875,-20.25,42.625,0.9732666015625,-0.17620849609375,-0.14691162109375,0.01312255859375
23409526062,-4.58984375,-3.80078125,-4.58203125,2.458984375,0.603515625,16.052734375,-6.0625,-17.125,46.1875,0.82916259765625,-0.548583984375,-0.105712890625,0.0191650390625
23431903988,-4.7421875,-3.9140625,-5.2265625,0.9921875,1.5390625,16.107421875,-6.0625,-17.125,46.1875,0.82916259765625,-0.548583984375,-0.105712890625,0.0191650390625
23463539885,-4.7421875,-3.80078125,-6.15234375,0.9921875,1.5390625,16.107421875,-18.875,-6.25,45.125,0.5521240234375,-0.8299560546875,-0.0501708984375,0.0623779296875
23487832805,-4.4765625,-3.875,-7.3359375,-0.625,1.76171875,16.142578125,-18.875,-6.25,45.125,0.5521240234375,-0.8299560546875,-0.0501708984375,0.0623779296875
23514612717,-4.1328125,-0.16015625,-8.296875,-0.625,1.76171875,16.142578125,-18.5,7.5625,45.1875,0.18060302734375,-0.97613525390625,-0.01287841796875,0.12005615234375
23534351653,-4.1328125,-0.16015625,-8.296875,-0.689453125,-1.97265625,8.28515625,-18.5,7.5625,45.1875,0.18060302734375,-0.97613525390625,-0.01287841796875,0.12005615234375
23561419564,-41.2890625,33.3203125,-21.97265625,-0.689453125,-1.97265625,8.28515625,-8.1875,12.5,46.4375,-0.0518798828125,-0.99639892578125,-0.00311279296875,0.066650390625
23587732478,0.8125,-1.34765625,-10.63671875,-0.810546875,-2.154296875,0.384765625,-8.1875,12.5,46.4375,-0.0518798828125,-0.99639892578125,-0.00311279296875,0.066650390625
23614802389,4.71875,-3.26171875,-36.22265625,-0.810546875,-2.154296875,0.384765625,-2.1875,11.9375,47.25,-0.06732177734375,-0.9967041015625,-0.00457763671875,0.04449462890625
23638322312,4.71875,-3.26171875,-36.22265625,1.84375,0.263671875,-1.015625,-2.1875,11.9375,47.25,-0.06732177734375,-0.9967041015625,-0.00457763671875,0.04449462890625
23665164224,-22.171875,24.55078125,-11.66796875,1.84375,0.263671875,-1.015625,-3.4375,18.3125,45.25,-0.029296875,-0.996826171875,0.057861328125,0.0460205078125
23684714160,-12.25390625,20.140625,-32.390625,-2.177734375,-3.08203125,-2.708984375,-3.4375,18.3125,45.25,-0.029296875,-0.996826171875,0.057861328125,0.0460205078125
